Datetime,username,Text,language,coordinates
2021-07-04 07:33:17+00:00,H2ODraganSavic,Read entire thread if you want to understand the COVID situation in the UK. https://t.co/Cd6A8GAJZ9,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-07-03 19:56:22+00:00,voellig,It (meaning me) is coming home (I passed my COVID test),en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-07-02 22:14:41+00:00,kromst,Zijn mensen voor niets zo panisch geweest over kids met eeuwige snotneuzen. Die hadden ze juist beter even kunnen knuffelen. Dan was het verloop van covid mogelijk milder geweest.  https://t.co/Fo9lkb0ttY,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-07-02 20:21:48+00:00,bertmorrien,"@skdh Both my spouse and I have the  CoronCheck app with QR code. Both 2 x BioNTech/Pfizer-vaccin plus certified recovered from Covid-19 infection.
Feeling safer now. Visited 5 musea last week and had dinner with my friends at a restaurant for the first time after 1+ year.
👌🥂🍽🍷🍧",en,"Coordinates(longitude=5.2229238, latitude=52.2191567)"
2021-07-02 15:24:02+00:00,ronaldvanamelr,Great Reset Klaus Schwab’s WEF geeft een gids uit over hoe het publiek te dwingen en te manipuleren om het COVID-19 vaccin te nemen https://t.co/wBRYhwJ5yV via @Frontnieuws. Dit WEF tuig dient met alle legale middelen te worden bestreden. Alleen de poes ontbreekt nog op schoot!,nl,"Coordinates(longitude=5.137385, latitude=52.2557636)"
2021-07-02 14:06:16+00:00,Paba_01,Oh I will 😄 How is it Covid-19 going on there? https://t.co/CLB2ZjZezn,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-07-02 12:05:45+00:00,bramloggers,"@ZuidVak127 Lastig dat laatste, als je niet gevaccineerd bent en covid krijgt dit najaar ga je minimaal niet populair worden, denk ik.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-07-02 03:42:31+00:00,agneslaurens,"I am doing ok after my first covid vaccine. I have muscle pain, but so much less than yesterday. I was afraid that it might be seven days before heading back to normal, but it is already less pain.",en,"Coordinates(longitude=5.1532516, latitude=51.9976555)"
2021-06-29 22:34:36+00:00,kromst,@Psychologiseren @mariannezw @hugovdwedden En waarom er ineens zo'n vaart achter wordt gezet is ook niet duidelijk. En welk percentage van die groep covid reeds heeft doorgemaakt ook niet. Er bestaat de kans dat ze volkomen onnodig aan risico's worden blootgesteld. Trials lopen nog. Dit zegt WHO: https://t.co/rHsm0SKHwo,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-28 12:54:41+00:00,HannahRSavage,I can’t wait for the future where we retire the phrase “these covid times” 😭,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-27 15:07:42+00:00,TheoMocking,"@wileikelboom Is ongeveer hetzelfde als voetballers die wat vinden van homo rechten en ineens van alles moeten vinden van covid, windmolens, de verbreding van de A27 bij Utrecht en de subsidie van de plaatselijke voetbalclubs.",nl,"Coordinates(longitude=5.2426404, latitude=51.9549448)"
2021-06-27 14:17:31+00:00,JessPoel,@Sn0wWhite_1 And they celebrated Sjnterklaas through the window which was an awesome action of my nephew teacher all things considered my brother-in-law contracted covid also so they had to isolate for 20 days just came clear before Christmas so we could enjoy that as a family,en,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-06-27 13:47:02+00:00,MeiyanaFeehily,"Ini gmn ya, temen2 gua makin banyak yg update di ig sm wa klo mereka positif covid. Emg bukan masalah aibnya, cuma bener2 sampe outbreak gitu kah di Indonesia? 💔",in,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-06-27 12:31:01+00:00,HansMetz1,@jackvangelder Jack er is een tekort aan personeel in Horeca. Er zijn in covid tijd er heel veel uitgekegeld en probeer ze maar terug te krijgen. Mijn zoon is kok werkt zich een slag in de ronte. Gaan meer zaken zo dicht of blijven dicht.,nl,"Coordinates(longitude=4.9092946, latitude=52.1149386)"
2021-06-27 12:23:26+00:00,kromst,"@kortpet @aliettejonkers Ik zou risicogroepers ook echt niet aanraden om even covid te krijgen ipv een prikje. 😋

Ik weet niet of het ene of andere beter is. Immuunrespons bij besmetting is breder en schijnt ook robuust te zijn. En ja, je kan het daarna nog steeds krijgen. Maar zal milder verlopen.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-27 10:51:42+00:00,kromst,@aliettejonkers Wat ook wel logisch is. Het is vooral interessant. Las bijv dat prik twee vam moderna juist minder vervelend is bij mensen die covid hebben gehad. Aan de andere kant zijn zelfrapportage en perceptie niet echt de meest nuttige metrieken. 😁,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-26 18:11:44+00:00,KelzAmber,There was not one single person who passed from Covid in the Netherlands in the last 24 hours 👏 👏 👏,en,"Coordinates(longitude=5.1927806, latitude=52.0585255)"
2021-06-26 13:42:51+00:00,kromst,"@marcelkater Als je covid al hebt gehad, dan kan je ook heftiger reageren op de prik. En het zou best kunnen dat je een flinke immuunrespons krijgt als je na de prik covid krijgt. Dat is ook zo'n beetje het idee van het vaccineren.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-26 13:36:47+00:00,kromst,@marcelkater En dat is volkomen logisch. Gevaccineerden zijn ouderen en risicogroepers. En het beschermt niet 100%. Dus dan krijg je nog steeds doden. Niet-risicogroepers gingen sowieso al niet veel dood aan covid. En ook nu niet. Vandaar.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-26 05:34:04+00:00,madmonarchs,"@HistoryRoyalWmn Toen ik op Twitter (ander account) meldde dat ik met mijn 2 vaccinaties toch dat mondkapje wil blijven dragen, kreeg ik meteen wat Wappies' reakties. Van milde Covid kun je Long-Covid krijgen en ik kamp al met vermoeidheid. Ik blijf voorzichtig.",nl,"Coordinates(longitude=5.0500488, latitude=52.14414414)"
2021-06-24 19:45:10+00:00,kromst,"@devineskye In theorie zou het al veel eerder klaar geweest zijn, maar er kwam covid tussendoor. A was normaal 7 maand. B 6 week en C 8. En ze begon met vier-en-half jaar. Nu is ze 6.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-24 19:12:59+00:00,kromst,"@teunvaandering Heel rap gedaan inderdaad, maar we zijn ook best vroeg begonnen, met 4.5 Eigenlijk had ze het al een half jaar eerder kunnen hebben, maar door covid liep alles vertraging op. En ze wil nog graag door. Morgen mag ze beginnen met zwemvaardigheid 1.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-23 14:21:06+00:00,kromst,"@LoorSchrijft Het lijkt tijdelijk te zijn. (zit me wel af te vragen of dat wel zo tijdelijk is want mijn vrouw heeft er ook last van, nog steeds, zonder prik, maar die heeft covid gehad) https://t.co/1aHqgK9lWI",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-23 08:55:55+00:00,kromst,"@kayotickitchen @MiesjeB @Denkjewel Nee, die biedt ook vergelijkbare bescherming. (Voor optimale bescherming op te bouwen kost het wel ongeveer net zoveel tijd als met de dubbele prikken) En als je covid al gehad kan je wel wat last krijgen van dat ene prikkie.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-23 08:45:19+00:00,kromst,"@daanmerks @dartagnanneke @Archmichangel Ja, buikgriepjes en dat soort prut zijn common. Heeft iedereen al wel gehad. Dat is niet covid. Een nieuw virus is een hele andere kwestie. Daar heb je nog geen immuniteit tegen opgebouwd.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-22 21:29:45+00:00,JessPoel,@N0TINSERVICE You can order them online 🤣🤣 this is from a small shop from a friend of mine who started to sell her stuff through Internet to survive the covid crisis,en,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-06-22 14:39:04+00:00,danielle_renes,"Lang verhaal, wel duidelijk uitgelegd. Ook de overheid moet zich houden aan de wet🤔 #covid https://t.co/9w36EVS9FY",nl,"Coordinates(longitude=4.8341748, latitude=51.9380725)"
2021-06-22 12:50:15+00:00,kromst,@jmmaalderink Heel eenvoudig. Gewoon niet doen. Plus ik had covid al ergens helemaal aan het begin van de pandemie en toen waren al die spannende testmogelijkheden er nog helemaal niet. Toen werd je enkel getest als je hele ernstige acute luchtwegklachten had.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-21 10:06:55+00:00,laurarathbone,"The relief of a negative result.

Watching your littlest moster sleep cry with a raging temp, pulse and breath rate is scary when you know how unpredictable covid can be and your waiting to hear the results. I've been unable to really do anything else but watch them for 2 days.",en,"Coordinates(longitude=5.0176128, latitude=52.278009)"
2021-06-20 17:21:20+00:00,herzhamburgerin,Habt ihr gerade auch den Fan im Publikum mit dem COVID 19 T-Shirt gesehen? #SWITUR #EURO2020,de,"Coordinates(longitude=3.2976616, latitude=50.750449)"
2021-06-20 16:31:30+00:00,SFSKLUS,Güneşten çektiğimiz kadar Covid 19 dan bu kadar çekmedik 80 milyona bulaştı resmen  #SUITUR,tr,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-19 13:09:04+00:00,Dutchyraider,day 1 after the last covid jab. My arm feels super sore and i litterly just woke up since i was feeling that tired it seems… besides that i feel great luckely :),en,"Coordinates(longitude=5.1195597, latitude=51.9594995)"
2021-06-19 08:36:55+00:00,MauritsRiton,"COVID-19 zorgt voor explosieve prijsverhogingen bij https://t.co/LhWNvSJHS9 

Ik haal in dit geval de reinigingsset om onze MacBooks &amp; iMacs te verduurzamen liever bij @ActionNederland voor €1,99 dan €89 bij Bol.

#bolcom #action #macleasy #apple https://t.co/lSF46CQjVu",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-19 08:10:25+00:00,H2ODraganSavic,"Permanent state of #drought (and #floods) is another pandemic!

We (grudgingly) accepted masks, social distancing, vaccination and other measures to deal with the #Covid_19 pandemic. Can we get the global community to do something about #water scarcity?

https://t.co/gVQlcNvsZN",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-18 12:58:52+00:00,kromst,"@LosCornelis @Tureldriet Bij te hoge dosering kan het inderdaad toxisch zijn. Maar dat is niet de dosering die door artsen is gebruikt bij de behandeling van covid. 

Hoe dat met de EMA zit, weet ik niet.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-18 12:45:59+00:00,Dutchyraider,Last Covid jab done 💪🏻💉 https://t.co/pkihNc8PcG,en,"Coordinates(longitude=5.0629808, latitude=51.9969269)"
2021-06-18 12:15:19+00:00,rkerkhof,2e shot zit erin #pfizer #corona #covid_19 #terugnaarnormaal #samentegencorona @ Stinzenhal https://t.co/hZCdPykKJe,nl,"Coordinates(longitude=4.9991, latitude=52.16386)"
2021-06-17 17:00:02+00:00,LeonMaughan,@thalys_en do you need to have a printed copy of your covid test result to enter france or can you show it on your phone?,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-16 08:00:12+00:00,jantjeisleuk,"@SophieT_97 @SiemenvdWier @annstrikje @mkeulemans @volkskrant Straks in septemberrrr komt de griep weer terug. Alleen noemen we het dan covid's zoveelste variant, alles en iedereen, behalve het vaccin krijgt de schuld, vacc ronde begint weer. Of denk je, dat de dure straten voor 1 sessie zijn gebouwd? 1.5 miljard spuiten EU gekocht",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-16 07:53:08+00:00,kromst,"@BorgerPieter Onlangs was er een paper over hoe het standaard rhinovirus de virale competitie wint van covid. Mja, die wordt ook geremd door maatregelen.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-13 17:56:13+00:00,martijnsjoerd,Covid al opgezout ondertussen?,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-13 12:47:04+00:00,irismeerts,@VeenenData @Theunis48 @GemWbDuurstede Die vergelijking gaat m.i. niet op. #covid is n gevaar voor ons aller gezondheid en kan de zorg zo onder druk zetten dat reguliere zorg in de knel komt. Dat raakt heel veel mensen en we kunnen er met z’n allen iets aan doen. Verkeersongelukken raken gelukkig steeds minder mensen.,nl,"Coordinates(longitude=5.2426404, latitude=51.9549448)"
2021-06-13 12:10:41+00:00,irismeerts,@VeenenData @Theunis48 @GemWbDuurstede Vraag dit maar eens aan mensen die lang klachten houden en (een) geliefde(n) aan #covid hebben verloren. En stel je open voor het antwoord.,nl,"Coordinates(longitude=5.2426404, latitude=51.9549448)"
2021-06-11 14:49:18+00:00,bramloggers,@markvanasten @MetinGungul Niet gevaccineerden met Covid vormen een grotere risicogroep dan een gevaccineerde pechvogel die het alsnog blijkt te hebben. Dus niet gevaccineerden moeten bij voorkeur uit evenementen etc wegblijven om anderen te beschermen.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-11 13:04:44+00:00,kromst,@ThasDaan @ItIsMe_Ingrid @Schilinde @Tjongejonge7 En het is ook niet vergelijkbaar met de huidige vaccinatie tegen covid.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-11 12:16:36+00:00,kromst,"@ThasDaan @ItIsMe_Ingrid @Schilinde @Tjongejonge7 Als spike zo muteert dat het menselijk immuunsysteem het niet meer herkent, dan niet meer. Althans, als je covid niet gehad hebt.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-09 13:54:29+00:00,Marlonvd2014,En de #tijdelijke wet covid kan er ook af lijkt me (per 1 september) @FleurAgemaPVV https://t.co/8n4SBAVlZS,nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-06-09 11:02:16+00:00,Connect_Media,"Remote hybrid events this week, controlling the cam at the university from out our MCR. Both locations are about 30 km from eachother - #hybridevents #teams @birddog.tv @nyenrodebu #covid_19 #streaming @ Connecting Media https://t.co/uETyJDn3FF",en,"Coordinates(longitude=5.15425, latitude=52.23706)"
2021-06-09 08:57:15+00:00,kromst,"@saskianoort Ach ja, als je wat extra last had van het prikkie heb je waarschijnlijk covid zelf al gehad. En dat is positief. Want mogelijk betere en meer langdurige bescherming. https://t.co/rD1uRZrnL7",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-09 06:51:00+00:00,kromst,"@RVWetjo Dat is geheel je eigen keus. Plus of je covid al een keer hebt doorgemaakt, maakt nogal verschil. https://t.co/rD1uRZrnL7",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-08 20:37:23+00:00,matticala,Has anyone claimed Wi-Fi 6 does spread COVID-19 yet? #WiFi6 #COVID19,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-08 11:47:13+00:00,Connect_Media,"From RS422 -&gt; Cat5 RJ45 -&gt; USB and than the Encoder, just to control some PTZ camera’s on a remote location  anywhere in the world - @kiloview @panasonicproeu  #streaming #covid_19 #staysafe @ Connecting Media https://t.co/AV4r2ilwO4",en,"Coordinates(longitude=5.15425, latitude=52.23706)"
2021-06-07 15:59:58+00:00,enijhuis,@Coffee31024091 @gerby1971 @DCSZ14 Ongelooflijk dat we anno juni 2021 nog steeds aan het uitleggen zijn dat Covid-19 geen griepje is.,nl,"Coordinates(longitude=5.2432057, latitude=52.1103985)"
2021-06-07 10:03:42+00:00,kromst,"@beschuit_p Zelf 1 op de 6000 is tamelijk ernstig. Vooral omdat die groep veelal 0 last heeft van covid zelf. En dat prikkie tegen de eerste strain, die al achterhaald is door varianten, voegt niks toe aan immuniteit.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-07 09:07:01+00:00,kromst,@sandervanluit Heb je covid nog niet gehad? https://t.co/D8CBSc8QwE,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-07 08:57:04+00:00,kromst,"@TomSawYall @beschuit_p Nut, noodzaak en risico moeten gewoon per demografische groep worden gewogen. Zeker nu ze niet-risicogroepers willen vaccineren vanaf 12 jaar. Terwijl die groep juist niet geïsoleerd is en waarschijnlijk covid allang heeft gehad.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-06 14:55:13+00:00,thomasopfietse,Verpleegkundigen na hun Covid-19 dienst van @jiribuller. Linker is genomineerde publieksprijs @zilcam. Die hangt nu @museumhilversum. De vertwijfelde blik van vrouw rechts trof mij zeer. #ZilverenCamera https://t.co/CGj6YcYtEU,nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-06-05 06:33:40+00:00,JeanetSch,@ron_fluit @BoswachterTim Dan heb je niet goed opgelet. Ook gezonde mensen (laat vooral dat 'gewone' maar weg) kunnen covid-19 krijgen en daar bijzonder ziek van worden en/of doodgaan. Daarom dus. Maar de keuze is geheel aan jou.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-04 15:22:12+00:00,Isadale123M,@sbtrs Oi como assim acabou o covid foi?????,pt,"Coordinates(longitude=5.0629808, latitude=51.9969269)"
2021-06-04 15:19:31+00:00,JJRutten,"Happily vaccinated for the first time.
#Covid_19 #coronavaccinatie #vaccineren https://t.co/6jRgpxyMlT",en,"Coordinates(longitude=4.9092946, latitude=52.1149386)"
2021-06-03 21:12:12+00:00,Berkheij,"Toch covid-stempel in het gele boekje, maar wat heb je eraan? - https://t.co/LSLGEh4rrd",nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-06-03 14:42:20+00:00,kromst,@urinestroom @HansKoppies @kdenheijer @Sven_Roman @Nils_Littorin @rushworth Dat klopt. En dat is op zich positief. In de zin dat het aantoont dat een besmetting wel degelijk zorgt voor langdurige bescherming. (Al is het waarschijnlijk ook de reden waarom mensen die reeds covid hebben gehad meer last kunnen ondervinden van de vaccinatie),nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-03 12:20:25+00:00,kromst,"@Hanneke85 @hhermanus Als ze reeds covid hebben gehad dan is dat iets om mee te wegen, omdat je dan reeds geïmmuniseerd bent. (En meer last kan hebben van de vaccinatie) 

Mja, dat kan lastig zijn, want jongeren weten dat veelal niet, omdat ze niet tot nauwelijks ziek worden.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-03 09:30:21+00:00,kromst,"@RolandPierik Wat betreft nut, risico en noodzaak vraag ik me nog steeds af hoe zinvol het is om mensen die covid reeds gehad hebben te vaccineren. https://t.co/C2eCEXpYth",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-03 07:03:37+00:00,kromst,"@ThaCleanerNL @2ChainPool @PoisonI58120054 @MatthijsJoha @timdouwsma @marktuitert Het zijn veelal kleine studies en artikelen zoals deze. (Staat veel info in over long covid) 

https://t.co/8E9MNPgmgJ",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-02 13:53:34+00:00,kromst,"@2ChainPool @ThaCleanerNL @PoisonI58120054 @MatthijsJoha @timdouwsma @marktuitert 'Beginstadium' lijkt de crux te zijn inderdaad. En zelfs mogelijk preventief slikken. En er zijn claims/resultaten dat het effectief lijkt te zijn bij long haul covid. 

Maar wat daarvoor nodig is, is dat die zaken serieus worden genomen ipv bespot. Het gaat om levens.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-02 11:10:43+00:00,kromst,"@ThaCleanerNL @2ChainPool @PoisonI58120054 @MatthijsJoha @timdouwsma @marktuitert Vooralsnog ziet het er goed uit inderdaad. Dat wil echter niet zeggen dat je bij het beleid geen kanttekeningen zou mogen plaatsen of mogelijke issues aan zou mogen kaarten. 

De nut en noodzaak om mensen die covid hebben gehad te vaccineren, ontgaat me bijvoorbeeld.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-02 10:42:40+00:00,kromst,"@ThaCleanerNL @2ChainPool @PoisonI58120054 @MatthijsJoha @timdouwsma @marktuitert Over wie heb jij het? 

Deze meneer werkt op de IC. Jarenlange ervaring. En heeft ook covid patiënten behandeld.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-02 09:01:22+00:00,kromst,"@Stiefloeder1 @ThaCleanerNL @PoisonI58120054 @MatthijsJoha @timdouwsma @marktuitert Die zal het naar alle waarschijnlijkheid niet voorschrijven, want het zit niet in het protocol. Eerlijkgezegd maak ik me daar ook niet zoveel zorgen over,  want ik heb covid al gehad. Het is ook echt niet dat ik een voorraad van dat spul wil of zo.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-02 00:18:13+00:00,muriloricci,"@roque_mn @KvintUA Man, I still need to go to Ukraine and enjoy some cheap drinks and food with @KvintUA. Fuck covid, lol.",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-01 22:37:52+00:00,kromst,"@MatthijsJoha @timdouwsma @marktuitert De niet-gevaccineerden kunnen altijd nog gewoon met ivermectin behandeld worden. Het werkt. Ook goede resultaten bij long haul covid. 
https://t.co/Ln7uOvpzlj",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-06-01 19:02:51+00:00,kromst,"@teunvoeten @LoorSchrijft Artikel over deze kwestie mbt covid. 
https://t.co/4gbrrUmRHi",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-31 22:03:30+00:00,kromst,@GVDBossche I've listened to your conversation with @BretWeinstein a couple of times and was curious. Immuneresponses to vaccines seem to be higher in people who have had covid before getting the shot. Could it simply be natural acquired immunity eliminating the vaccin?,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-31 18:22:29+00:00,IVGD1,"Hope to see you soon again Lloyd, when Covid's over! https://t.co/ihLHL6U3jq",en,"Coordinates(longitude=5.1927806, latitude=52.0585255)"
2021-05-31 17:04:05+00:00,Berkheij,Kennelijk heeft #Brazilie geen problemen met.#Covid_19 meer? https://t.co/eS8GVYbvet https://t.co/wJaf3C3WUr,nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-05-31 12:20:41+00:00,PapaKollman,@Ricardo72929206 @MinPres zeker! Bij de voordeur liepen covid-19 mannetjes met continue 5G verbinding. Ik heb nu zelf 6G ingespoten gekregen met glasvezel als backup. Nu kan ik weer naar buiten! 🤣,nl,"Coordinates(longitude=5.0629808, latitude=51.9969269)"
2021-05-30 17:55:56+00:00,KAvezaath,"Moment en mogelijkheid om naar uit te kijken als je hartstikke ziek bent van de Covid-19: Naar dansles gaan, flink hoesten, flink knuffelen en handen schudden en dan pas naar huis en ziek je bedje inkruipen. Ik zou er 200 kilometer voor omrijden! @willem_engel, lamzak. No doubt! https://t.co/BJ2q0f69O4",nl,"Coordinates(longitude=5.2432057, latitude=52.1103985)"
2021-05-30 17:47:13+00:00,kromst,"@carola_lalabebe Als ik covid nog niet had gehad, dan had ik liever een besmetting om natutuurlijke actieve immunisatie te triggeren (die breed is) dan een spuitje die mijn immuunsysteem heel nauw programmeert.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-30 17:21:28+00:00,kromst,"Nou nee hoor, ik mag als niet-risicogroeper, die covid al heeft gehad, nu ook een date maken voor een prikkie, maar ik wil enkel J&amp;J. Zelfs als dat pas na September kan. En anders helemaal niks.  https://t.co/XBX0fApXvr",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-30 10:21:14+00:00,FTD_MantelMC,#janssen done! 💉 #covid_19 #covidvacccine #samen @ Health Center Hoenderdaal https://t.co/WOG9oLZXvO,nl,"Coordinates(longitude=5.26292567, latitude=52.05556684)"
2021-05-30 08:09:04+00:00,JoopTadema,"Waar 'geld verdienen' het adagium is, is nadenken ver te zoeken. Wie weet moet de hele Nederlandse selectie het toernooi verlaten vanwege Covid-19 besmettingen. Dan is het: ""Had ik toch maar die #vaccinatieweigeraars thuis gelaten"". @KNVB #voetbal https://t.co/SnpQaeBe4o",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-29 23:08:47+00:00,Berkheij,Surinaamse minister: 'Iedere Surinamer kent iemand met covid' - https://t.co/AjxQpMa9sY,nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-05-29 16:35:48+00:00,jwvandepol,@veen_els @telegraaf Net mijn tweede AZ vaccin ontvangen. Wederom 0 bijwerking. Nu lekker een -bescheiden- glas wijn drinken en mijn bijdrage aan de samenleving vieren. Morgen weer sporten. Zou u zich niet wat drukker moeten maken over de tienduizenden ernstig long COVID patiënten? #vaccinatie,nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-05-29 13:45:02+00:00,KAvezaath,@Fish7m snapt weinig van covid-19 en is daarnaast slecht in Nederlands.... https://t.co/LvwqJdvaXh,nl,"Coordinates(longitude=5.2432057, latitude=52.1103985)"
2021-05-29 11:57:44+00:00,erikbais,"Tijd voor de grote schoonmaak … 

Dat kan prima nadat je een beoordeling over @bookingcom in de App store hebt gegeven over hun bonus beleid na 60 milj. Euro ( !! ) Covid steun .. #bookingcom 

Die beoordeling kan je oa hier achterlaten: 

https://t.co/SptIjrZoFt https://t.co/DFZUmOmANv",nl,"Coordinates(longitude=3.2976616, latitude=50.750449)"
2021-05-29 09:57:09+00:00,gerbenhorst,Overigens stuitend dat hiermee horeca-ondernemers elders in #Nieuwegein na weken van kou en regen concurrentie krijgen van deze gesubsidieerde instelling die volgens de geldende #COVID-regels nog niet open mag.,nl,"Coordinates(longitude=5.0629808, latitude=51.9969269)"
2021-05-29 09:40:47+00:00,corinederuiter,I just deleted the #bookingcom app from my phone. I also decided to never use their website anymore to book accommodation anywhere in the world. The greed this company has shown during these dire COVID times does not concur with my values (and maybe it never did anyway). https://t.co/nCWu7AIBwE,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-28 15:19:41+00:00,kromst,"@JoostTel Dit is geen steriliserende immunisatie. Je kan nog steeds covid krijgen en overbrengen. Hetgeen het virus ruimte voor adaptatie geeft. 

Ik heb het overigens wel over een worst kaas scenario.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-28 15:03:42+00:00,kromst,"@JoostTel Het is een vrij onnodige tragische dood. Ze oogt niet echt als een risicogroeper.  Best kans dat ze aan covid zelf ook zou zijn bezweken, maar dat is in die leeftijdsgroep ook zeldzaam.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-28 14:59:53+00:00,kromst,@AbelFris Ze was 44 dus zal geheid iets van een onbekende onderliggende conditie of predispositie hebben gehad. Eentje die waarschijnlijk ook problematisch zou zijn geweest als ze met covid zou zijn besmet.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-05-28 14:18:16+00:00,PieterReparon,"@Donderwolkje Ik draait om, ik heb covid gehad en ben gezond. Ik doe het om gezond te blijven en dat mijn naasten gezond blijven. Ook dam je het virus op termijn in en zwakt het af. Waar zit je twijfel?",nl,"Coordinates(longitude=5.0397781, latitude=51.933408)"
2021-05-28 12:36:43+00:00,wilcoachterberg,Blog: Nederlandse verpleeghuizen succesvol in revalideren COVID-19 patiënten https://t.co/dEVDlc09ah @LUMC_Leiden @ActiZbranche @verenso,nl,"Coordinates(longitude=5.1195597, latitude=51.9594995)"
2021-05-26 14:48:07+00:00,FemkeVrij,"Dadelijk!!! Keukentafelgesprek: COVID vaccinatie, ja of nee?” with Maja Roozemond and De Keukentafel Club. Today, 26 May at 17:00 CEST on @clubhouse. Join us! https://t.co/bXm41PjIRm",en,"Coordinates(longitude=5.137385, latitude=52.2557636)"
2021-05-24 15:02:48+00:00,Cocktailonno,Wat een gezeik over covid 19  bij de ronde van Andalusië #eurosport,nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-05-24 10:36:26+00:00,jolandavdkolk,"@stadenstreek Minder grappig is de vraag op t formulier ""heeft u borstkanker gehad?"" Vooral als je dat daadwerkelijk gehad hebt. U wordt beloond met n privégesprek met arts. Benieuwd wat dat voor stelt. 
Alsof ik er niet dagelijks genoeg aan herinnerd word. ( eerst nog 4 wkn wachten na covid)",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
